order_id,customer_id,product_id,store_id,quantity,unit_price,discount_amount,tax_amount,sale_amount,sale_date,payment_method,load_type,sale_channel
ORD202605050000209,CUST003599,PROD00378,STORE0007,2,1544.52,35.92,154.45,3207.57,2026-05-05,CASH,DELTA,APP
ORD202605050000210,CUST004989,PROD00792,STORE0053,2,4113.39,127.35,411.34,8510.77,2026-05-05,CASH,DELTA,APP
ORD202605050000211,CUST001722,PROD00817,STORE0063,4,4037.04,73.46,807.41,16882.11,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000212,CUST002315,PROD00473,STORE0052,1,4457.7,186.9,222.88,4493.68,2026-05-05,CARD,DELTA,APP
ORD202605050000213,CUST002017,PROD00205,STORE0016,3,1428.23,39.82,214.23,4459.1,2026-05-05,CARD,DELTA,APP
ORD202605050000214,CUST003773,PROD00877,STORE0016,4,3100.19,127.9,620.04,12892.9,2026-05-05,CARD,DELTA,APP
ORD202605050000215,CUST002815,PROD00640,STORE0062,1,929.84,83.71,46.49,892.62,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000216,CUST002905,PROD00168,STORE0032,5,4185.6,187.8,1046.4,21786.6,2026-05-05,CARD,DELTA,APP
ORD202605050000217,CUST001609,PROD00797,STORE0046,1,2848.65,56.22,142.43,2934.86,2026-05-05,CASH,DELTA,APP
ORD202605050000218,CUST001829,PROD00704,STORE0037,1,4161.85,67.26,208.09,4302.68,2026-05-05,CARD,DELTA,APP
ORD202605050000219,CUST001760,PROD00965,STORE0069,1,3114.9,105.0,155.75,3165.65,2026-05-05,CARD,DELTA,APP
ORD202605050000220,CUST002535,PROD00744,STORE0046,4,1056.6,53.13,211.32,4384.59,2026-05-05,UPI,DELTA,APP
ORD202605050000221,CUST001479,PROD00722,STORE0019,1,2703.54,14.66,135.18,2824.06,2026-05-05,CASH,DELTA,APP
ORD202605050000222,CUST003486,PROD00934,STORE0097,5,1583.11,68.84,395.78,8242.49,2026-05-05,CASH,DELTA,APP
ORD202605050000223,CUST000017,PROD00441,STORE0017,4,4681.56,96.78,936.31,19565.77,2026-05-05,UPI,DELTA,APP
ORD202605050000224,CUST002770,PROD00255,STORE0062,5,4630.52,8.89,1157.63,24301.34,2026-05-05,CARD,DELTA,APP
ORD202605050000225,CUST000560,PROD00798,STORE0029,4,4198.8,152.07,839.76,17482.89,2026-05-05,CASH,DELTA,APP
ORD202605050000226,CUST002092,PROD00214,STORE0067,3,4240.64,73.81,636.1,13284.21,2026-05-05,CASH,DELTA,APP
ORD202605050000227,CUST002047,PROD00138,STORE0067,3,1040.64,117.05,156.1,3160.97,2026-05-05,CASH,DELTA,APP
ORD202605050000228,CUST002163,PROD00719,STORE0082,2,2825.42,55.12,282.54,5878.26,2026-05-05,CARD,DELTA,APP
ORD202605050000229,CUST003537,PROD00164,STORE0082,3,1106.05,57.08,165.91,3426.98,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000230,CUST003205,PROD00342,STORE0010,2,1083.89,154.33,108.39,2121.84,2026-05-05,UPI,DELTA,APP
ORD202605050000231,CUST001127,PROD00168,STORE0033,1,4526.6,95.57,226.33,4657.36,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000232,CUST000791,PROD00792,STORE0032,4,1788.02,112.85,357.6,7396.83,2026-05-05,CARD,DELTA,APP
ORD202605050000233,CUST000339,PROD00894,STORE0058,1,2696.12,5.03,134.81,2825.9,2026-05-05,CARD,DELTA,APP
ORD202605050000234,CUST000420,PROD00211,STORE0022,3,2519.52,125.33,377.93,7811.16,2026-05-05,UPI,DELTA,APP
ORD202605050000235,CUST004328,PROD00841,STORE0073,2,878.53,124.04,87.85,1720.87,2026-05-05,CARD,DELTA,APP
ORD202605050000236,CUST000752,PROD00524,STORE0071,2,4689.21,185.39,468.92,9661.95,2026-05-05,UPI,DELTA,APP
ORD202605050000237,CUST002834,PROD00943,STORE0079,2,3306.57,100.13,330.66,6843.67,2026-05-05,CASH,DELTA,APP
ORD202605050000238,CUST001270,PROD00046,STORE0006,3,4076.92,77.62,611.54,12764.68,2026-05-05,CARD,DELTA,APP
ORD202605050000239,CUST001832,PROD00254,STORE0083,5,3197.39,51.87,799.35,16734.43,2026-05-05,CASH,DELTA,APP
ORD202605050000240,CUST003997,PROD00395,STORE0054,4,821.4,134.07,164.28,3315.81,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000241,CUST004019,PROD00304,STORE0096,5,4803.29,38.69,1200.82,25178.58,2026-05-05,UPI,DELTA,APP
ORD202605050000242,CUST001187,PROD00595,STORE0088,1,3155.63,85.01,157.78,3228.4,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000243,CUST001426,PROD00797,STORE0059,1,4159.17,145.64,207.96,4221.49,2026-05-05,CASH,DELTA,APP
ORD202605050000244,CUST004060,PROD00222,STORE0074,3,1505.64,12.22,225.85,4730.55,2026-05-05,CARD,DELTA,APP
ORD202605050000245,CUST004320,PROD00625,STORE0062,1,114.45,180.34,5.72,-60.17,2026-05-05,CARD,DELTA,APP
ORD202605050000246,CUST003422,PROD00555,STORE0035,1,1904.54,141.64,95.23,1858.13,2026-05-05,CARD,DELTA,APP
ORD202605050000247,CUST004725,PROD00064,STORE0080,4,1896.63,153.51,379.33,7812.34,2026-05-05,CARD,DELTA,APP
ORD202605050000248,CUST000335,PROD00847,STORE0084,1,2165.8,170.24,108.29,2103.85,2026-05-05,CASH,DELTA,APP
ORD202605050000249,CUST000593,PROD00543,STORE0057,2,2999.1,52.82,299.91,6245.29,2026-05-05,UPI,DELTA,APP
ORD202605050000250,CUST001448,PROD00340,STORE0042,1,2909.03,0.14,145.45,3054.34,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000251,CUST004167,PROD00832,STORE0067,3,3811.78,8.98,571.77,11998.13,2026-05-05,CASH,DELTA,APP
ORD202605050000252,CUST001279,PROD00801,STORE0079,2,4397.47,187.13,439.75,9047.56,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000253,CUST003837,PROD00980,STORE0065,4,1093.16,111.84,218.63,4479.43,2026-05-05,CASH,DELTA,APP
ORD202605050000254,CUST001941,PROD00229,STORE0069,4,1515.95,183.22,303.19,6183.77,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000255,CUST004256,PROD00272,STORE0014,3,592.9,115.65,88.94,1751.99,2026-05-05,UPI,DELTA,APP
ORD202605050000256,CUST003079,PROD00794,STORE0048,5,4981.59,175.2,1245.4,25978.15,2026-05-05,CARD,DELTA,APP
ORD202605050000257,CUST003810,PROD00960,STORE0083,3,419.55,58.08,62.93,1263.5,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000258,CUST004928,PROD00716,STORE0034,5,3946.31,37.46,986.58,20680.67,2026-05-05,UPI,DELTA,APP
ORD202605050000259,CUST003981,PROD00079,STORE0082,3,1638.38,122.39,245.76,5038.51,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000260,CUST003103,PROD00235,STORE0047,5,1734.93,1.83,433.73,9106.55,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000261,CUST003021,PROD00301,STORE0015,1,3609.14,41.93,180.46,3747.67,2026-05-05,CASH,DELTA,APP
ORD202605050000262,CUST000982,PROD00675,STORE0040,4,3334.78,109.88,666.96,13896.2,2026-05-05,UPI,DELTA,APP
ORD202605050000263,CUST004566,PROD00596,STORE0059,1,4170.37,50.41,208.52,4328.48,2026-05-05,CARD,DELTA,APP
ORD202605050000264,CUST000778,PROD00940,STORE0030,4,2770.73,9.67,554.15,11627.4,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000265,CUST004893,PROD00439,STORE0055,4,4870.11,58.44,974.02,20396.02,2026-05-05,CARD,DELTA,APP
ORD202605050000266,CUST000683,PROD00198,STORE0067,3,437.04,106.06,65.56,1270.62,2026-05-05,CARD,DELTA,APP
ORD202605050000267,CUST002067,PROD00621,STORE0055,2,4936.72,81.72,493.67,10285.39,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000268,CUST002472,PROD00729,STORE0060,3,1697.03,57.89,254.55,5287.75,2026-05-05,UPI,DELTA,APP
ORD202605050000269,CUST003504,PROD00947,STORE0057,3,3649.68,74.68,547.45,11421.81,2026-05-05,CASH,DELTA,APP
ORD202605050000270,CUST001943,PROD00307,STORE0099,2,2366.87,58.69,236.69,4911.74,2026-05-05,CASH,DELTA,APP
ORD202605050000271,CUST002947,PROD00288,STORE0078,1,1625.31,122.08,81.27,1584.5,2026-05-05,CARD,DELTA,APP
ORD202605050000272,CUST002789,PROD00013,STORE0050,3,3523.34,144.76,528.5,10953.76,2026-05-05,CARD,DELTA,APP
ORD202605050000273,CUST000489,PROD00769,STORE0040,1,4423.31,41.42,221.17,4603.06,2026-05-05,UPI,DELTA,APP
ORD202605050000274,CUST000784,PROD00499,STORE0057,4,4715.97,90.32,943.19,19716.75,2026-05-05,CARD,DELTA,APP
ORD202605050000275,CUST002881,PROD00987,STORE0056,1,4162.31,119.45,208.12,4250.98,2026-05-05,UPI,DELTA,APP
ORD202605050000276,CUST001477,PROD00395,STORE0036,2,1049.39,112.24,104.94,2091.48,2026-05-05,CASH,DELTA,APP
ORD202605050000277,CUST004363,PROD00725,STORE0020,5,1828.8,51.21,457.2,9549.99,2026-05-05,UPI,DELTA,APP
ORD202605050000278,CUST003191,PROD00309,STORE0009,3,4080.99,100.81,612.15,12754.31,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000279,CUST001374,PROD00026,STORE0008,3,1515.71,25.1,227.36,4749.39,2026-05-05,UPI,DELTA,APP
ORD202605050000280,CUST001679,PROD00769,STORE0034,3,1809.78,38.23,271.47,5662.58,2026-05-05,CASH,DELTA,APP
ORD202605050000281,CUST002202,PROD00651,STORE0078,5,1835.96,141.5,458.99,9497.29,2026-05-05,CARD,DELTA,APP
ORD202605050000282,CUST004662,PROD00490,STORE0089,5,2189.97,73.41,547.49,11423.93,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000283,CUST001858,PROD00139,STORE0033,3,275.18,154.04,41.28,712.78,2026-05-05,UPI,DELTA,APP
ORD202605050000284,CUST003241,PROD00643,STORE0061,2,187.73,89.5,18.77,304.73,2026-05-05,CARD,DELTA,APP
ORD202605050000285,CUST000186,PROD00029,STORE0099,1,978.55,109.23,48.93,918.25,2026-05-05,UPI,DELTA,APP
ORD202605050000286,CUST001870,PROD00708,STORE0007,4,1667.7,33.28,333.54,6971.06,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000287,CUST002208,PROD00347,STORE0049,2,4956.91,124.94,495.69,10284.57,2026-05-05,UPI,DELTA,APP
ORD202605050000288,CUST002742,PROD00777,STORE0098,1,651.11,12.46,32.56,671.21,2026-05-05,CASH,DELTA,APP
ORD202605050000289,CUST004260,PROD00829,STORE0003,4,2826.73,185.55,565.35,11686.72,2026-05-05,CASH,DELTA,APP
ORD202605050000290,CUST000367,PROD00716,STORE0063,4,4208.94,98.92,841.79,17578.63,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000291,CUST004608,PROD00582,STORE0062,4,4558.8,14.51,911.76,19132.45,2026-05-05,CASH,DELTA,APP
ORD202605050000292,CUST003880,PROD00927,STORE0026,4,3388.31,110.42,677.66,14120.48,2026-05-05,CARD,DELTA,APP
ORD202605050000293,CUST002168,PROD00708,STORE0006,3,3348.86,153.73,502.33,10395.18,2026-05-05,CASH,DELTA,APP
ORD202605050000294,CUST004094,PROD00910,STORE0100,2,4514.25,149.62,451.43,9330.31,2026-05-05,CARD,DELTA,APP
ORD202605050000295,CUST002274,PROD00921,STORE0045,4,4609.01,108.33,921.8,19249.51,2026-05-05,CARD,DELTA,APP
ORD202605050000296,CUST003893,PROD00927,STORE0013,2,3829.46,151.01,382.95,7890.86,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000297,CUST004842,PROD00286,STORE0057,4,834.78,128.45,166.96,3377.63,2026-05-05,UPI,DELTA,APP
ORD202605050000298,CUST004543,PROD00407,STORE0044,3,1927.92,151.37,289.19,5921.58,2026-05-05,CASH,DELTA,APP
ORD202605050000299,CUST003110,PROD00538,STORE0013,4,1159.7,104.24,231.94,4766.5,2026-05-05,UPI,DELTA,APP
ORD202605050000300,CUST003629,PROD00276,STORE0013,4,2577.19,161.31,515.44,10662.89,2026-05-05,CARD,DELTA,APP
ORD202605050000301,CUST000130,PROD00754,STORE0073,1,1997.11,155.65,99.86,1941.32,2026-05-05,CASH,DELTA,APP
ORD202605050000302,CUST003220,PROD00625,STORE0025,2,1695.04,190.94,169.5,3368.64,2026-05-05,UPI,DELTA,APP
ORD202605050000303,CUST002408,PROD00044,STORE0081,3,3595.3,31.89,539.3,11293.31,2026-05-05,UPI,DELTA,APP
ORD202605050000304,CUST002343,PROD00239,STORE0024,1,202.51,93.36,10.13,119.28,2026-05-05,CARD,DELTA,APP
ORD202605050000305,CUST002130,PROD00004,STORE0087,1,2741.44,185.66,137.07,2692.85,2026-05-05,CASH,DELTA,APP
ORD202605050000306,CUST002404,PROD00152,STORE0100,4,1055.68,0.42,211.14,4433.44,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000307,CUST002034,PROD00132,STORE0003,1,2525.42,107.15,126.27,2544.54,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000308,CUST002754,PROD00859,STORE0042,3,794.43,64.3,119.16,2438.15,2026-05-05,CARD,DELTA,APP
ORD202605050000309,CUST000340,PROD00110,STORE0026,3,2702.44,76.54,405.37,8436.15,2026-05-05,UPI,DELTA,APP
ORD202605050000310,CUST000847,PROD00366,STORE0052,1,3850.89,26.21,192.54,4017.22,2026-05-05,UPI,DELTA,APP
ORD202605050000311,CUST002617,PROD00605,STORE0067,5,4353.47,177.97,1088.37,22677.75,2026-05-05,UPI,DELTA,APP
ORD202605050000312,CUST000832,PROD00007,STORE0077,3,3298.47,159.52,494.77,10230.66,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000313,CUST002237,PROD00457,STORE0092,2,2913.52,42.87,291.35,6075.52,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000314,CUST004533,PROD00021,STORE0083,5,3283.8,55.24,820.95,17184.71,2026-05-05,CASH,DELTA,APP
ORD202605050000315,CUST004063,PROD00172,STORE0033,4,845.67,27.75,169.13,3524.06,2026-05-05,UPI,DELTA,APP
ORD202605050000316,CUST000292,PROD00278,STORE0099,2,4429.62,186.36,442.96,9115.84,2026-05-05,CASH,DELTA,APP
ORD202605050000317,CUST003516,PROD00915,STORE0096,1,2327.41,43.11,116.37,2400.67,2026-05-05,CASH,DELTA,APP
ORD202605050000318,CUST001408,PROD00580,STORE0018,5,3637.33,147.94,909.33,18948.04,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000319,CUST000553,PROD00473,STORE0074,4,482.9,196.8,96.58,1831.38,2026-05-05,CASH,DELTA,APP
ORD202605050000320,CUST002327,PROD00046,STORE0026,3,2965.31,46.27,444.8,9294.46,2026-05-05,CASH,DELTA,APP
ORD202605050000321,CUST002455,PROD00974,STORE0006,1,997.17,140.71,49.86,906.32,2026-05-05,UPI,DELTA,APP
ORD202605050000322,CUST004845,PROD00732,STORE0076,2,3609.36,71.6,360.94,7508.06,2026-05-05,CARD,DELTA,APP
ORD202605050000323,CUST001679,PROD00965,STORE0054,5,3985.75,148.56,996.44,20776.63,2026-05-05,UPI,DELTA,APP
ORD202605050000324,CUST003155,PROD00903,STORE0034,3,1338.52,143.99,200.78,4072.35,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000325,CUST003628,PROD00380,STORE0062,2,2694.21,85.71,269.42,5572.13,2026-05-05,CARD,DELTA,APP
ORD202605050000326,CUST004614,PROD00017,STORE0044,3,4417.61,171.23,662.64,13744.24,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000327,CUST002803,PROD00626,STORE0069,1,4764.22,191.77,238.21,4810.66,2026-05-05,CARD,DELTA,APP
ORD202605050000328,CUST000166,PROD00172,STORE0025,3,1364.78,77.51,204.72,4221.55,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000329,CUST003991,PROD00577,STORE0055,1,97.79,173.39,4.89,-70.71,2026-05-05,CASH,DELTA,APP
ORD202605050000330,CUST000095,PROD00511,STORE0050,4,4278.65,137.13,855.73,17833.2,2026-05-05,UPI,DELTA,APP
ORD202605050000331,CUST001593,PROD00317,STORE0075,1,3130.21,189.62,156.51,3097.1,2026-05-05,CARD,DELTA,APP
ORD202605050000332,CUST003733,PROD00435,STORE0097,3,3901.95,157.29,585.29,12133.85,2026-05-05,UPI,DELTA,APP
ORD202605050000333,CUST002607,PROD00010,STORE0085,3,3290.99,13.06,493.65,10353.56,2026-05-05,UPI,DELTA,APP
ORD202605050000334,CUST003544,PROD00454,STORE0059,3,1366.14,26.53,204.92,4276.81,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000335,CUST002795,PROD00288,STORE0061,1,4071.6,107.37,203.58,4167.81,2026-05-05,CASH,DELTA,APP
ORD202605050000336,CUST004686,PROD00355,STORE0091,4,2486.55,148.07,497.31,10295.44,2026-05-05,UPI,DELTA,APP
ORD202605050000337,CUST004052,PROD00953,STORE0034,2,269.8,103.19,26.98,463.39,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000338,CUST001024,PROD00435,STORE0026,3,1501.58,40.69,225.24,4689.29,2026-05-05,CASH,DELTA,APP
ORD202605050000339,CUST002470,PROD00272,STORE0079,4,1790.0,139.25,358.0,7378.75,2026-05-05,CASH,DELTA,APP
ORD202605050000340,CUST003471,PROD00513,STORE0053,5,1838.48,123.1,459.62,9528.92,2026-05-05,CASH,DELTA,APP
ORD202605050000341,CUST000428,PROD00880,STORE0049,4,3940.88,144.6,788.18,16407.1,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000342,CUST001603,PROD00084,STORE0001,2,73.23,47.03,7.32,106.75,2026-05-05,CARD,DELTA,APP
ORD202605050000343,CUST001672,PROD00439,STORE0025,4,1090.74,130.7,218.15,4450.41,2026-05-05,CARD,DELTA,APP
ORD202605050000344,CUST000033,PROD00289,STORE0050,2,3018.65,85.14,301.87,6254.03,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000345,CUST004917,PROD00504,STORE0059,5,2515.57,33.11,628.89,13173.63,2026-05-05,UPI,DELTA,APP
ORD202605050000346,CUST003230,PROD00801,STORE0016,2,790.0,178.74,79.0,1480.26,2026-05-05,CARD,DELTA,APP
ORD202605050000347,CUST004821,PROD00075,STORE0026,3,2370.06,97.76,355.51,7367.93,2026-05-05,CASH,DELTA,APP
ORD202605050000348,CUST004822,PROD00070,STORE0079,2,807.05,113.82,80.7,1580.98,2026-05-05,CASH,DELTA,APP
ORD202605050000349,CUST004330,PROD00938,STORE0077,1,3552.62,127.68,177.63,3602.57,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000350,CUST000572,PROD00448,STORE0039,1,644.62,2.99,32.23,673.86,2026-05-05,UPI,DELTA,APP
ORD202605050000351,CUST000949,PROD00145,STORE0073,1,4994.24,141.4,249.71,5102.55,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000352,CUST000578,PROD00015,STORE0059,2,103.23,130.41,10.32,86.37,2026-05-05,CARD,DELTA,APP
ORD202605050000353,CUST000618,PROD00496,STORE0077,4,1671.46,186.04,334.29,6834.09,2026-05-05,UPI,DELTA,APP
ORD202605050000354,CUST002488,PROD00824,STORE0063,2,1935.83,72.56,193.58,3992.68,2026-05-05,CARD,DELTA,APP
ORD202605050000355,CUST004892,PROD00698,STORE0059,4,1765.16,76.95,353.03,7336.72,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000356,CUST002800,PROD00476,STORE0076,4,1300.69,132.02,260.14,5330.88,2026-05-05,UPI,DELTA,APP
ORD202605050000357,CUST004611,PROD00738,STORE0088,5,3152.18,28.48,788.05,16520.47,2026-05-05,CASH,DELTA,APP
ORD202605050000358,CUST000327,PROD00548,STORE0001,5,707.39,59.66,176.85,3654.14,2026-05-05,UPI,DELTA,APP
ORD202605050000359,CUST001466,PROD00519,STORE0018,5,3736.67,75.3,934.17,19542.22,2026-05-05,CARD,DELTA,APP
ORD202605050000360,CUST001318,PROD00225,STORE0024,2,2927.81,22.47,292.78,6125.93,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000361,CUST003194,PROD00593,STORE0076,5,2283.67,190.47,570.92,11798.8,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000362,CUST000242,PROD00290,STORE0019,3,1886.43,149.6,282.96,5792.65,2026-05-05,CASH,DELTA,APP
ORD202605050000363,CUST003781,PROD00882,STORE0024,1,808.26,27.49,40.41,821.18,2026-05-05,CARD,DELTA,APP
ORD202605050000364,CUST001453,PROD00638,STORE0050,5,3588.12,45.17,897.03,18792.46,2026-05-05,UPI,DELTA,APP
ORD202605050000365,CUST001309,PROD00289,STORE0037,4,2164.33,10.49,432.87,9079.7,2026-05-05,UPI,DELTA,APP
ORD202605050000366,CUST000275,PROD00709,STORE0048,2,4019.32,97.29,401.93,8343.28,2026-05-05,UPI,DELTA,APP
ORD202605050000367,CUST003542,PROD00607,STORE0053,4,3685.91,188.98,737.18,15291.84,2026-05-05,CARD,DELTA,APP
ORD202605050000368,CUST000191,PROD00929,STORE0025,1,428.98,115.99,21.45,334.44,2026-05-05,CARD,DELTA,APP
ORD202605050000369,CUST000046,PROD00342,STORE0036,5,1833.09,172.5,458.27,9451.22,2026-05-05,UPI,DELTA,APP
ORD202605050000370,CUST004217,PROD00003,STORE0073,2,4526.91,123.41,452.69,9383.1,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000371,CUST001525,PROD00651,STORE0042,5,1538.69,109.5,384.67,7968.62,2026-05-05,UPI,DELTA,APP
ORD202605050000372,CUST000009,PROD00170,STORE0087,2,3897.06,56.34,389.71,8127.49,2026-05-05,UPI,DELTA,APP
ORD202605050000373,CUST002954,PROD00657,STORE0054,4,464.74,111.21,92.95,1840.7,2026-05-05,UPI,DELTA,APP
ORD202605050000374,CUST000692,PROD00344,STORE0029,2,3665.81,17.94,366.58,7680.26,2026-05-05,CARD,DELTA,APP
ORD202605050000375,CUST002693,PROD00043,STORE0058,4,522.12,43.06,104.42,2149.84,2026-05-05,CARD,DELTA,APP
ORD202605050000376,CUST003222,PROD00194,STORE0015,4,4949.39,128.31,989.88,20659.13,2026-05-05,CARD,DELTA,APP
ORD202605050000377,CUST004354,PROD00100,STORE0030,3,3394.64,55.53,509.2,10637.59,2026-05-05,CASH,DELTA,APP
ORD202605050000378,CUST003606,PROD00557,STORE0021,1,2430.85,23.03,121.54,2529.36,2026-05-05,CARD,DELTA,APP
ORD202605050000379,CUST001936,PROD00815,STORE0070,1,4273.12,126.18,213.66,4360.6,2026-05-05,CARD,DELTA,APP
ORD202605050000380,CUST002309,PROD00558,STORE0011,3,444.36,37.02,66.65,1362.71,2026-05-05,CARD,DELTA,APP
ORD202605050000381,CUST002468,PROD00129,STORE0075,2,3183.73,122.87,318.37,6562.96,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000382,CUST004193,PROD00246,STORE0095,3,2781.65,54.15,417.25,8708.05,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000383,CUST001378,PROD00726,STORE0023,3,3210.43,0.08,481.56,10112.77,2026-05-05,UPI,DELTA,APP
ORD202605050000384,CUST004736,PROD00990,STORE0090,1,4905.72,122.59,245.29,5028.42,2026-05-05,CARD,DELTA,APP
ORD202605050000385,CUST001205,PROD00861,STORE0091,4,389.94,25.69,77.99,1612.06,2026-05-05,UPI,DELTA,APP
ORD202605050000386,CUST000693,PROD00299,STORE0073,4,2132.79,34.51,426.56,8923.21,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000387,CUST002706,PROD00544,STORE0059,3,71.39,63.69,10.71,161.19,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000388,CUST000588,PROD00258,STORE0088,4,2259.59,37.18,451.92,9453.1,2026-05-05,UPI,DELTA,APP
ORD202605050000389,CUST000178,PROD00154,STORE0028,5,4636.38,89.43,1159.1,24251.57,2026-05-05,CARD,DELTA,APP
ORD202605050000390,CUST002280,PROD00213,STORE0097,1,3440.89,130.94,172.04,3481.99,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000391,CUST002779,PROD00152,STORE0047,3,1701.86,100.59,255.28,5260.27,2026-05-05,CARD,DELTA,APP
ORD202605050000392,CUST002196,PROD00643,STORE0006,5,1930.55,76.32,482.64,10059.07,2026-05-05,CARD,DELTA,APP
ORD202605050000393,CUST000332,PROD00704,STORE0083,3,2604.04,176.85,390.61,8025.88,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000394,CUST000847,PROD00891,STORE0058,1,3835.62,146.02,191.78,3881.38,2026-05-05,UPI,DELTA,APP
ORD202605050000395,CUST001654,PROD00744,STORE0081,4,260.84,100.87,52.17,994.66,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000396,CUST000069,PROD00739,STORE0085,5,4022.57,163.96,1005.64,20954.53,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000397,CUST000587,PROD00741,STORE0024,3,152.74,47.9,22.91,433.23,2026-05-05,CASH,DELTA,APP
ORD202605050000398,CUST004136,PROD00136,STORE0034,1,963.31,127.45,48.17,884.03,2026-05-05,CARD,DELTA,APP
ORD202605050000399,CUST002791,PROD00148,STORE0038,4,828.1,23.85,165.62,3454.17,2026-05-05,CARD,DELTA,APP
ORD202605050000400,CUST002631,PROD00226,STORE0036,2,776.81,117.16,77.68,1514.14,2026-05-05,CARD,DELTA,APP
ORD202605050000401,CUST000106,PROD00623,STORE0024,2,592.42,14.97,59.24,1229.11,2026-05-05,CARD,DELTA,APP
ORD202605050000402,CUST004673,PROD00347,STORE0053,4,3642.62,90.52,728.52,15208.48,2026-05-05,CASH,DELTA,APP
ORD202605050000403,CUST003531,PROD00662,STORE0019,1,345.16,93.33,17.26,269.09,2026-05-05,UPI,DELTA,APP
ORD202605050000404,CUST000158,PROD00117,STORE0086,1,1100.45,120.35,55.02,1035.12,2026-05-05,UPI,DELTA,APP
ORD202605050000405,CUST002181,PROD00169,STORE0063,3,1248.56,157.61,187.28,3775.35,2026-05-05,CARD,DELTA,APP
ORD202605050000406,CUST004665,PROD00034,STORE0087,2,3616.15,91.6,361.62,7502.32,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000407,CUST001490,PROD00654,STORE0015,4,2108.94,32.43,421.79,8825.12,2026-05-05,UPI,DELTA,APP
ORD202605050000408,CUST004542,PROD00913,STORE0023,4,614.69,12.09,122.94,2569.61,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000409,CUST000915,PROD00308,STORE0032,1,4380.54,52.78,219.03,4546.79,2026-05-05,UPI,DELTA,APP
ORD202605050000410,CUST001569,PROD00169,STORE0086,3,3803.94,180.82,570.59,11801.59,2026-05-05,UPI,DELTA,APP
ORD202605050000411,CUST003835,PROD00089,STORE0088,1,2579.56,93.16,128.98,2615.38,2026-05-05,UPI,DELTA,APP
ORD202605050000412,CUST002720,PROD00831,STORE0032,5,439.83,100.73,109.96,2208.38,2026-05-05,CARD,DELTA,APP
ORD202605050000413,CUST003557,PROD00862,STORE0097,1,4065.98,76.76,203.3,4192.52,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000414,CUST003478,PROD00922,STORE0029,2,3021.48,47.41,302.15,6297.7,2026-05-05,NETBANKING,DELTA,APP
ORD202605050000415,CUST001801,PROD00798,STORE0084,2,4847.76,119.64,484.78,10060.66,2026-05-05,UPI,DELTA,APP
ORD202605050000416,CUST004645,PROD00156,STORE0032,1,4247.07,116.25,212.35,4343.17,2026-05-05,UPI,DELTA,APP
