order_id,customer_id,product_id,store_id,quantity,unit_price,discount_amount,tax_amount,sale_amount,sale_date,payment_method,load_type,coupon_code
ORD202605030000215,CUST000121,PROD00393,STORE0098,4,2868.84,96.45,573.77,11952.68,2026-05-03,UPI,DELTA,
ORD202605030000216,CUST002827,PROD00199,STORE0006,1,2398.69,94.13,119.93,2424.49,2026-05-03,UPI,DELTA,
ORD202605030000217,CUST002448,PROD00269,STORE0017,4,853.77,151.04,170.75,3434.79,2026-05-03,UPI,DELTA,
ORD202605030000218,CUST003931,PROD00784,STORE0004,1,474.84,52.69,23.74,445.89,2026-05-03,NETBANKING,DELTA,
ORD202605030000219,CUST004886,PROD00080,STORE0069,1,2621.29,155.91,131.06,2596.44,2026-05-03,CASH,DELTA,
ORD202605030000220,CUST004183,PROD00246,STORE0028,2,211.0,38.04,21.1,405.06,2026-05-03,UPI,DELTA,
ORD202605030000221,CUST003053,PROD00583,STORE0031,2,3510.48,76.73,351.05,7295.28,2026-05-03,NETBANKING,DELTA,
ORD202605030000222,CUST002784,PROD00182,STORE0056,1,881.91,34.89,44.1,891.12,2026-05-03,CASH,DELTA,
ORD202605030000223,CUST003059,PROD00292,STORE0008,2,2286.37,135.12,228.64,4666.26,2026-05-03,UPI,DELTA,
ORD202605030000224,CUST000863,PROD00716,STORE0012,2,1672.74,195.61,167.27,3317.14,2026-05-03,CASH,DELTA,
ORD202605030000225,CUST001546,PROD00829,STORE0004,1,4877.29,58.75,243.86,5062.4,2026-05-03,CASH,DELTA,
ORD202605030000226,CUST004840,PROD00709,STORE0042,4,1895.71,99.59,379.14,7862.39,2026-05-03,CASH,DELTA,
ORD202605030000227,CUST003108,PROD00392,STORE0030,4,1397.93,165.42,279.59,5705.89,2026-05-03,CASH,DELTA,
ORD202605030000228,CUST002371,PROD00600,STORE0028,3,2892.88,44.39,433.93,9068.18,2026-05-03,NETBANKING,DELTA,
ORD202605030000229,CUST000696,PROD00475,STORE0035,4,440.23,21.55,88.05,1827.42,2026-05-03,UPI,DELTA,
ORD202605030000230,CUST003572,PROD00633,STORE0067,3,4099.41,121.16,614.91,12791.98,2026-05-03,CARD,DELTA,
ORD202605030000231,CUST003155,PROD00118,STORE0063,5,589.48,172.29,147.37,2922.48,2026-05-03,NETBANKING,DELTA,
ORD202605030000232,CUST000946,PROD00512,STORE0099,1,4825.08,188.41,241.25,4877.92,2026-05-03,UPI,DELTA,
ORD202605030000233,CUST003364,PROD00293,STORE0065,3,4237.46,94.36,635.62,13253.64,2026-05-03,NETBANKING,DELTA,
ORD202605030000234,CUST001449,PROD00249,STORE0073,1,1733.64,161.55,86.68,1658.77,2026-05-03,UPI,DELTA,
ORD202605030000235,CUST004467,PROD00164,STORE0098,5,1010.84,87.2,252.71,5219.71,2026-05-03,NETBANKING,DELTA,
ORD202605030000236,CUST001586,PROD00428,STORE0044,3,1342.23,13.48,201.33,4214.54,2026-05-03,CASH,DELTA,
ORD202605030000237,CUST002976,PROD00289,STORE0006,1,2769.85,82.22,138.49,2826.12,2026-05-03,CASH,DELTA,
ORD202605030000238,CUST000522,PROD00337,STORE0078,3,4488.52,8.75,673.28,14130.09,2026-05-03,CARD,DELTA,
ORD202605030000239,CUST000775,PROD00708,STORE0053,3,3972.11,145.79,595.82,12366.36,2026-05-03,NETBANKING,DELTA,
ORD202605030000240,CUST003198,PROD00607,STORE0018,4,3177.29,129.66,635.46,13214.96,2026-05-03,UPI,DELTA,
ORD202605030000241,CUST003271,PROD00349,STORE0081,1,3155.24,140.14,157.76,3172.86,2026-05-03,UPI,DELTA,
ORD202605030000242,CUST003570,PROD00271,STORE0041,3,161.49,129.62,24.22,379.07,2026-05-03,NETBANKING,DELTA,
ORD202605030000243,CUST000243,PROD00928,STORE0077,5,1757.22,165.44,439.31,9059.97,2026-05-03,NETBANKING,DELTA,
ORD202605030000244,CUST000192,PROD00621,STORE0068,4,4866.06,161.03,973.21,20276.42,2026-05-03,CASH,DELTA,
ORD202605030000245,CUST003520,PROD00379,STORE0020,3,4006.36,162.22,600.95,12457.81,2026-05-03,NETBANKING,DELTA,
ORD202605030000246,CUST001278,PROD00196,STORE0058,5,502.17,145.93,125.54,2490.46,2026-05-03,NETBANKING,DELTA,
ORD202605030000247,CUST000407,PROD00986,STORE0021,5,1864.95,37.73,466.24,9753.26,2026-05-03,UPI,DELTA,
ORD202605030000248,CUST003135,PROD00385,STORE0065,3,526.42,161.01,78.96,1497.21,2026-05-03,NETBANKING,DELTA,
ORD202605030000249,CUST003145,PROD00419,STORE0081,1,3792.6,118.04,189.63,3864.19,2026-05-03,CASH,DELTA,
ORD202605030000250,CUST004919,PROD00180,STORE0094,2,760.25,71.06,76.03,1525.47,2026-05-03,CARD,DELTA,
ORD202605030000251,CUST002311,PROD00602,STORE0062,1,764.31,64.05,38.22,738.48,2026-05-03,CARD,DELTA,
ORD202605030000252,CUST004680,PROD00978,STORE0034,2,3160.6,25.5,316.06,6611.76,2026-05-03,NETBANKING,DELTA,
ORD202605030000253,CUST000047,PROD00099,STORE0064,1,1569.91,109.28,78.5,1539.13,2026-05-03,UPI,DELTA,
ORD202605030000254,CUST002989,PROD00636,STORE0087,2,2262.7,8.15,226.27,4743.52,2026-05-03,NETBANKING,DELTA,
ORD202605030000255,CUST001607,PROD00910,STORE0090,3,2600.45,154.42,390.07,8037.0,2026-05-03,UPI,DELTA,
ORD202605030000256,CUST002872,PROD00027,STORE0036,1,4633.58,6.7,231.68,4858.56,2026-05-03,NETBANKING,DELTA,
ORD202605030000257,CUST004885,PROD00985,STORE0004,1,1409.8,159.87,70.49,1320.42,2026-05-03,CARD,DELTA,
ORD202605030000258,CUST001252,PROD00494,STORE0077,2,3518.29,167.45,351.83,7220.96,2026-05-03,NETBANKING,DELTA,
ORD202605030000259,CUST003082,PROD00522,STORE0009,1,2963.89,162.3,148.19,2949.78,2026-05-03,CARD,DELTA,
ORD202605030000260,CUST001675,PROD00013,STORE0012,5,4301.12,176.73,1075.28,22404.15,2026-05-03,CASH,DELTA,
ORD202605030000261,CUST000911,PROD00955,STORE0094,4,571.83,124.9,114.37,2276.79,2026-05-03,UPI,DELTA,
ORD202605030000262,CUST001623,PROD00302,STORE0040,3,1577.88,145.48,236.68,4824.84,2026-05-03,UPI,DELTA,
ORD202605030000263,CUST000888,PROD00012,STORE0049,4,2297.22,172.44,459.44,9475.88,2026-05-03,UPI,DELTA,
ORD202605030000264,CUST004085,PROD00305,STORE0031,4,175.13,180.57,35.03,554.98,2026-05-03,UPI,DELTA,
ORD202605030000265,CUST003133,PROD00434,STORE0048,3,4674.73,164.59,701.21,14560.81,2026-05-03,CASH,DELTA,
ORD202605030000266,CUST000246,PROD00144,STORE0016,3,2233.83,179.9,335.07,6856.66,2026-05-03,CASH,DELTA,
ORD202605030000267,CUST002996,PROD00139,STORE0016,2,4830.0,113.55,483.0,10029.45,2026-05-03,CARD,DELTA,
ORD202605030000268,CUST004346,PROD00269,STORE0018,1,3784.64,64.03,189.23,3909.84,2026-05-03,NETBANKING,DELTA,
ORD202605030000269,CUST004857,PROD00187,STORE0086,5,4105.04,36.25,1026.26,21515.21,2026-05-03,NETBANKING,DELTA,
ORD202605030000270,CUST002655,PROD00623,STORE0037,1,898.01,12.22,44.9,930.69,2026-05-03,UPI,DELTA,
ORD202605030000271,CUST003925,PROD00612,STORE0026,5,3728.78,9.99,932.2,19566.11,2026-05-03,CASH,DELTA,
ORD202605030000272,CUST000881,PROD00045,STORE0056,3,546.47,52.68,81.97,1668.7,2026-05-03,CARD,DELTA,
ORD202605030000273,CUST000719,PROD00122,STORE0013,5,4237.15,165.05,1059.29,22079.99,2026-05-03,CASH,DELTA,
ORD202605030000274,CUST001777,PROD00413,STORE0062,1,2421.23,148.16,121.06,2394.13,2026-05-03,UPI,DELTA,
ORD202605030000275,CUST002281,PROD00731,STORE0073,4,1934.31,71.67,386.86,8052.43,2026-05-03,UPI,DELTA,
ORD202605030000276,CUST001247,PROD00433,STORE0053,3,1186.09,39.56,177.91,3696.62,2026-05-03,CARD,DELTA,
ORD202605030000277,CUST002863,PROD00019,STORE0012,1,2099.35,78.4,104.97,2125.92,2026-05-03,CARD,DELTA,
ORD202605030000278,CUST003337,PROD00986,STORE0027,5,2068.91,43.4,517.23,10818.38,2026-05-03,UPI,DELTA,
ORD202605030000279,CUST000449,PROD00088,STORE0003,1,2720.14,105.98,136.01,2750.17,2026-05-03,UPI,DELTA,
ORD202605030000280,CUST002325,PROD00266,STORE0057,5,4598.2,67.36,1149.55,24073.19,2026-05-03,CARD,DELTA,
ORD202605030000281,CUST000525,PROD00879,STORE0077,2,1255.51,33.61,125.55,2602.96,2026-05-03,CARD,DELTA,
ORD202605030000282,CUST001360,PROD00972,STORE0083,1,2314.31,6.53,115.72,2423.5,2026-05-03,UPI,DELTA,
ORD202605030000283,CUST000100,PROD00550,STORE0010,3,1960.88,16.74,294.13,6160.03,2026-05-03,CARD,DELTA,
ORD202605030000284,CUST004108,PROD00136,STORE0039,5,452.7,127.51,113.18,2249.17,2026-05-03,UPI,DELTA,
ORD202605030000285,CUST001818,PROD00608,STORE0008,3,3172.71,13.62,475.91,9980.42,2026-05-03,CARD,DELTA,
ORD202605030000286,CUST001597,PROD00671,STORE0051,3,3183.18,51.48,477.48,9975.54,2026-05-03,CARD,DELTA,
ORD202605030000287,CUST003268,PROD00578,STORE0060,3,4572.42,67.21,685.86,14335.91,2026-05-03,CARD,DELTA,
ORD202605030000288,CUST000457,PROD00486,STORE0070,2,2283.3,159.25,228.33,4635.68,2026-05-03,CASH,DELTA,
ORD202605030000289,CUST003863,PROD00040,STORE0067,3,3003.2,145.62,450.48,9314.46,2026-05-03,UPI,DELTA,
ORD202605030000290,CUST002044,PROD00450,STORE0060,3,3534.12,59.55,530.12,11072.93,2026-05-03,NETBANKING,DELTA,
ORD202605030000291,CUST000904,PROD00327,STORE0009,4,2283.84,20.98,456.77,9571.15,2026-05-03,UPI,DELTA,
ORD202605030000292,CUST001290,PROD00226,STORE0034,4,4562.49,69.56,912.5,19092.9,2026-05-03,CASH,DELTA,
ORD202605030000293,CUST002986,PROD00796,STORE0007,4,968.26,178.34,193.65,3888.35,2026-05-03,NETBANKING,DELTA,
ORD202605030000294,CUST002770,PROD00130,STORE0097,5,1827.45,140.35,456.86,9453.76,2026-05-03,CARD,DELTA,
ORD202605030000295,CUST003980,PROD00630,STORE0058,5,3877.66,129.5,969.41,20228.21,2026-05-03,UPI,DELTA,
ORD202605030000296,CUST004992,PROD00153,STORE0094,2,570.77,55.32,57.08,1143.3,2026-05-03,UPI,DELTA,
ORD202605030000297,CUST001002,PROD00438,STORE0096,2,2853.95,110.99,285.39,5882.3,2026-05-03,NETBANKING,DELTA,
ORD202605030000298,CUST000003,PROD00625,STORE0056,3,912.03,151.82,136.8,2721.07,2026-05-03,NETBANKING,DELTA,
ORD202605030000299,CUST002153,PROD00721,STORE0064,3,2596.64,96.91,389.5,8082.51,2026-05-03,NETBANKING,DELTA,
ORD202605030000300,CUST004405,PROD00710,STORE0082,3,2532.13,100.07,379.82,7876.14,2026-05-03,CARD,DELTA,
ORD202605030000301,CUST001206,PROD00740,STORE0092,5,4254.81,82.56,1063.7,22255.19,2026-05-03,UPI,DELTA,
ORD202605030000302,CUST004935,PROD00200,STORE0079,5,2428.7,76.72,607.18,12673.96,2026-05-03,NETBANKING,DELTA,
ORD202605030000303,CUST003104,PROD00253,STORE0099,3,1451.24,48.89,217.69,4522.52,2026-05-03,CASH,DELTA,
ORD202605030000304,CUST004111,PROD00616,STORE0071,1,3423.62,118.86,171.18,3475.94,2026-05-03,CARD,DELTA,
ORD202605030000305,CUST004083,PROD00154,STORE0034,2,3696.24,133.63,369.62,7628.47,2026-05-03,CARD,DELTA,
ORD202605030000306,CUST003605,PROD00932,STORE0007,5,3149.41,20.09,787.35,16514.31,2026-05-03,CASH,DELTA,
ORD202605030000307,CUST003477,PROD00687,STORE0017,2,2779.55,187.6,277.96,5649.46,2026-05-03,NETBANKING,DELTA,
ORD202605030000308,CUST002705,PROD00168,STORE0005,2,75.11,86.61,7.51,71.12,2026-05-03,CASH,DELTA,
ORD202605030000309,CUST002340,PROD00388,STORE0010,2,4836.33,188.45,483.63,9967.84,2026-05-03,UPI,DELTA,
ORD202605030000310,CUST004286,PROD00256,STORE0081,3,2238.18,102.84,335.73,6947.43,2026-05-03,UPI,DELTA,
ORD202605030000311,CUST001219,PROD00337,STORE0048,3,734.02,179.69,110.1,2132.47,2026-05-03,UPI,DELTA,
ORD202605030000312,CUST004088,PROD00304,STORE0062,3,4829.08,131.25,724.36,15080.35,2026-05-03,CARD,DELTA,
ORD202605030000313,CUST002812,PROD00132,STORE0059,3,1872.56,174.91,280.88,5723.65,2026-05-03,UPI,DELTA,
ORD202605030000314,CUST001565,PROD00427,STORE0050,1,265.0,68.94,13.25,209.31,2026-05-03,NETBANKING,DELTA,
ORD202605030000315,CUST004894,PROD00309,STORE0005,2,4623.42,4.42,462.34,9704.76,2026-05-03,NETBANKING,DELTA,
ORD202605030000316,CUST004930,PROD00470,STORE0086,4,3812.1,198.35,762.42,15812.47,2026-05-03,NETBANKING,DELTA,
ORD202605030000317,CUST000577,PROD00290,STORE0090,3,415.37,124.01,62.31,1184.41,2026-05-03,UPI,DELTA,
ORD202605030000318,CUST002740,PROD00260,STORE0079,5,4771.3,10.91,1192.83,25038.42,2026-05-03,CASH,DELTA,
ORD202605030000319,CUST002907,PROD00181,STORE0042,5,1598.43,71.1,399.61,8320.66,2026-05-03,CARD,DELTA,
ORD202605030000320,CUST002500,PROD00624,STORE0006,2,2395.02,155.43,239.5,4874.11,2026-05-03,CARD,DELTA,
ORD202605030000321,CUST002938,PROD00240,STORE0025,5,4189.41,133.6,1047.35,21860.8,2026-05-03,CASH,DELTA,
ORD202605030000322,CUST002719,PROD00020,STORE0030,3,1309.55,79.22,196.43,4045.86,2026-05-03,UPI,DELTA,
ORD202605030000323,CUST004739,PROD00665,STORE0055,2,3338.27,93.92,333.83,6916.45,2026-05-03,NETBANKING,DELTA,
ORD202605030000324,CUST001154,PROD00787,STORE0007,3,780.15,104.7,117.02,2352.77,2026-05-03,CARD,DELTA,
ORD202605030000325,CUST004789,PROD00386,STORE0049,4,1860.9,84.83,372.18,7730.95,2026-05-03,NETBANKING,DELTA,
ORD202605030000326,CUST004202,PROD00102,STORE0071,5,567.87,136.51,141.97,2844.81,2026-05-03,CARD,DELTA,
ORD202605030000327,CUST001848,PROD00103,STORE0096,2,306.25,37.35,30.62,605.77,2026-05-03,CASH,DELTA,
ORD202605030000328,CUST003875,PROD00299,STORE0033,1,90.78,11.93,4.54,83.39,2026-05-03,UPI,DELTA,
ORD202605030000329,CUST003524,PROD00903,STORE0088,3,220.01,72.49,33.0,620.54,2026-05-03,CARD,DELTA,
ORD202605030000330,CUST001977,PROD00180,STORE0072,3,4302.54,20.6,645.38,13532.4,2026-05-03,UPI,DELTA,
ORD202605030000331,CUST003654,PROD00558,STORE0050,5,2036.57,43.99,509.14,10648.0,2026-05-03,CASH,DELTA,
ORD202605030000332,CUST003552,PROD00042,STORE0033,5,4320.15,164.62,1080.04,22516.17,2026-05-03,NETBANKING,DELTA,
ORD202605030000333,CUST000417,PROD00705,STORE0056,1,4173.54,7.67,208.68,4374.55,2026-05-03,NETBANKING,DELTA,
ORD202605030000334,CUST003754,PROD00630,STORE0005,4,1386.67,126.24,277.33,5697.77,2026-05-03,UPI,DELTA,
ORD202605030000335,CUST003122,PROD00910,STORE0088,3,289.51,106.79,43.43,805.17,2026-05-03,CASH,DELTA,
ORD202605030000336,CUST001017,PROD00016,STORE0059,3,3348.96,192.91,502.34,10356.31,2026-05-03,UPI,DELTA,
ORD202605030000337,CUST002616,PROD00339,STORE0089,3,2661.91,132.47,399.29,8252.55,2026-05-03,UPI,DELTA,
ORD202605030000338,CUST002118,PROD00999,STORE0019,3,1502.41,1.9,225.36,4730.69,2026-05-03,CASH,DELTA,
ORD202605030000339,CUST000320,PROD00544,STORE0081,1,4805.69,37.61,240.28,5008.36,2026-05-03,CARD,DELTA,
ORD202605030000340,CUST000383,PROD00324,STORE0058,1,301.48,0.43,15.07,316.12,2026-05-03,CARD,DELTA,
ORD202605030000341,CUST002176,PROD00791,STORE0016,4,3267.16,22.86,653.43,13699.21,2026-05-03,CARD,DELTA,
ORD202605030000342,CUST001555,PROD00469,STORE0097,1,2611.89,54.64,130.59,2687.84,2026-05-03,CASH,DELTA,
ORD202605030000343,CUST002744,PROD00205,STORE0022,2,101.24,51.65,10.12,160.95,2026-05-03,UPI,DELTA,
ORD202605030000344,CUST000508,PROD00562,STORE0065,4,355.08,103.74,71.02,1387.6,2026-05-03,UPI,DELTA,
ORD202605030000345,CUST000357,PROD00900,STORE0022,2,3661.01,48.94,366.1,7639.18,2026-05-03,NETBANKING,DELTA,
ORD202605030000346,CUST002685,PROD00092,STORE0033,3,2766.85,66.91,415.03,8648.67,2026-05-03,CARD,DELTA,
ORD202605030000347,CUST001034,PROD00391,STORE0020,1,3897.55,173.3,194.88,3919.13,2026-05-03,NETBANKING,DELTA,
ORD202605030000348,CUST004855,PROD00405,STORE0009,4,1792.63,199.7,358.53,7329.35,2026-05-03,UPI,DELTA,
ORD202605030000349,CUST001330,PROD00262,STORE0077,5,3147.52,6.23,786.88,16518.25,2026-05-03,NETBANKING,DELTA,
ORD202605030000350,CUST002198,PROD00098,STORE0041,5,4490.01,58.27,1122.5,23514.28,2026-05-03,CASH,DELTA,
ORD202605030000351,CUST002229,PROD00118,STORE0081,2,203.96,67.05,20.4,361.27,2026-05-03,CASH,DELTA,
ORD202605030000352,CUST002232,PROD00169,STORE0015,4,2316.05,23.15,463.21,9704.26,2026-05-03,UPI,DELTA,
ORD202605030000353,CUST000566,PROD00637,STORE0078,3,4384.79,146.64,657.72,13665.45,2026-05-03,NETBANKING,DELTA,
ORD202605030000354,CUST004321,PROD00546,STORE0043,2,2437.25,175.4,243.73,4942.83,2026-05-03,UPI,DELTA,
ORD202605030000355,CUST002283,PROD00853,STORE0040,1,1291.53,80.46,64.58,1275.65,2026-05-03,CASH,DELTA,
ORD202605030000356,CUST003827,PROD00890,STORE0025,1,638.59,55.08,31.93,615.44,2026-05-03,NETBANKING,DELTA,
ORD202605030000357,CUST001184,PROD00241,STORE0089,2,716.09,24.68,71.61,1479.11,2026-05-03,CASH,DELTA,
ORD202605030000358,CUST000405,PROD00340,STORE0032,1,1451.31,169.07,72.57,1354.81,2026-05-03,CARD,DELTA,
ORD202605030000359,CUST000707,PROD00467,STORE0094,2,4901.09,157.28,490.11,10135.01,2026-05-03,CARD,DELTA,
ORD202605030000360,CUST001320,PROD00532,STORE0036,4,4182.13,38.34,836.43,17526.61,2026-05-03,CASH,DELTA,
ORD202605030000361,CUST002610,PROD00024,STORE0055,3,4286.58,174.43,642.99,13328.3,2026-05-03,CASH,DELTA,
ORD202605030000362,CUST000322,PROD00090,STORE0086,1,3873.58,118.49,193.68,3948.77,2026-05-03,CASH,DELTA,
ORD202605030000363,CUST000348,PROD00932,STORE0029,4,4141.75,186.53,828.35,17208.82,2026-05-03,CASH,DELTA,
ORD202605030000364,CUST002037,PROD00074,STORE0053,2,1014.23,132.22,101.42,1997.66,2026-05-03,NETBANKING,DELTA,
ORD202605030000365,CUST004437,PROD00386,STORE0010,1,2565.18,186.08,128.26,2507.36,2026-05-03,UPI,DELTA,
ORD202605030000366,CUST001606,PROD00651,STORE0092,5,3437.11,115.85,859.28,17928.98,2026-05-03,CARD,DELTA,
ORD202605030000367,CUST003059,PROD00077,STORE0022,2,500.27,1.95,50.03,1048.62,2026-05-03,CARD,DELTA,
ORD202605030000368,CUST001331,PROD00801,STORE0089,3,2283.21,187.72,342.48,7004.39,2026-05-03,CASH,DELTA,
ORD202605030000369,CUST003773,PROD00062,STORE0037,3,1958.89,185.85,293.83,5984.65,2026-05-03,CASH,DELTA,
ORD202605030000370,CUST000020,PROD00574,STORE0097,3,1698.71,92.41,254.81,5258.53,2026-05-03,UPI,DELTA,
ORD202605030000371,CUST001032,PROD00673,STORE0054,2,4522.21,50.75,452.22,9445.89,2026-05-03,UPI,DELTA,
ORD202605030000372,CUST003569,PROD00546,STORE0052,5,4556.23,0.7,1139.06,23919.51,2026-05-03,CASH,DELTA,
ORD202605030000373,CUST003106,PROD00956,STORE0065,4,204.72,107.33,40.94,752.49,2026-05-03,CASH,DELTA,
ORD202605030000374,CUST001940,PROD00741,STORE0070,5,3834.88,144.0,958.72,19989.12,2026-05-03,NETBANKING,DELTA,
ORD202605030000375,CUST002443,PROD00103,STORE0093,4,2913.58,52.06,582.72,12184.98,2026-05-03,CASH,DELTA,
ORD202605030000376,CUST001014,PROD00766,STORE0095,4,4339.58,136.55,867.92,18089.69,2026-05-03,CASH,DELTA,
ORD202605030000377,CUST002466,PROD00198,STORE0014,3,1076.77,195.25,161.52,3196.58,2026-05-03,CARD,DELTA,
ORD202605030000378,CUST003373,PROD00158,STORE0005,2,2573.79,41.2,257.38,5363.76,2026-05-03,CASH,DELTA,
ORD202605030000379,CUST003760,PROD00046,STORE0064,3,2410.58,138.72,361.59,7454.61,2026-05-03,CASH,DELTA,
ORD202605030000380,CUST001758,PROD00141,STORE0032,4,1764.76,109.59,352.95,7302.4,2026-05-03,NETBANKING,DELTA,
ORD202605030000381,CUST001944,PROD00810,STORE0039,2,1490.87,11.13,149.09,3119.7,2026-05-03,UPI,DELTA,
ORD202605030000382,CUST001398,PROD00255,STORE0006,1,292.81,5.66,14.64,301.79,2026-05-03,CASH,DELTA,
ORD202605030000383,CUST002627,PROD00905,STORE0099,4,3879.42,24.41,775.88,16269.15,2026-05-03,UPI,DELTA,
ORD202605030000384,CUST002262,PROD00453,STORE0059,2,742.08,9.27,74.21,1549.1,2026-05-03,NETBANKING,DELTA,
ORD202605030000385,CUST002533,PROD00931,STORE0083,3,3485.46,197.99,522.82,10781.21,2026-05-03,NETBANKING,DELTA,
ORD202605030000386,CUST002110,PROD00060,STORE0098,2,3784.58,32.61,378.46,7915.01,2026-05-03,CARD,DELTA,
ORD202605030000387,CUST004994,PROD00878,STORE0078,1,3735.15,32.93,186.76,3888.98,2026-05-03,CARD,DELTA,
ORD202605030000388,CUST003711,PROD00244,STORE0093,1,671.39,55.09,33.57,649.87,2026-05-03,UPI,DELTA,
ORD202605030000389,CUST004509,PROD00704,STORE0061,3,3793.51,105.32,569.03,11844.24,2026-05-03,CASH,DELTA,
ORD202605030000390,CUST003024,PROD00796,STORE0068,5,120.27,42.55,30.07,588.87,2026-05-03,CARD,DELTA,
ORD202605030000391,CUST003518,PROD00500,STORE0098,4,660.73,176.61,132.15,2598.46,2026-05-03,CASH,DELTA,
ORD202605030000392,CUST003353,PROD00775,STORE0012,2,4537.81,178.58,453.78,9350.82,2026-05-03,CARD,DELTA,
ORD202605030000393,CUST001767,PROD00141,STORE0014,2,1147.46,173.04,114.75,2236.63,2026-05-03,NETBANKING,DELTA,
ORD202605030000394,CUST004009,PROD00646,STORE0013,1,1661.03,75.63,83.05,1668.45,2026-05-03,UPI,DELTA,
ORD202605030000395,CUST001221,PROD00512,STORE0058,5,165.6,41.3,41.4,828.1,2026-05-03,UPI,DELTA,
ORD202605030000396,CUST000548,PROD00153,STORE0007,5,2305.5,53.06,576.38,12050.82,2026-05-03,NETBANKING,DELTA,
ORD202605030000397,CUST000214,PROD00226,STORE0005,4,4205.97,106.16,841.19,17558.91,2026-05-03,NETBANKING,DELTA,
ORD202605030000398,CUST000813,PROD00512,STORE0090,2,1035.8,55.69,103.58,2119.49,2026-05-03,CASH,DELTA,
ORD202605030000399,CUST004716,PROD00559,STORE0056,4,3237.97,44.56,647.59,13554.91,2026-05-03,NETBANKING,DELTA,
ORD202605030000400,CUST004136,PROD00867,STORE0030,5,430.99,137.54,107.75,2125.16,2026-05-03,UPI,DELTA,
ORD202605030000401,CUST000028,PROD00611,STORE0047,3,1674.97,180.7,251.25,5095.46,2026-05-03,CASH,DELTA,
ORD202605030000402,CUST004405,PROD00731,STORE0015,4,1390.16,12.57,278.03,5826.1,2026-05-03,UPI,DELTA,
ORD202605030000403,CUST004502,PROD00916,STORE0064,4,1639.95,113.35,327.99,6774.44,2026-05-03,CASH,DELTA,
ORD202605030000404,CUST001096,PROD00758,STORE0018,5,1351.38,6.84,337.85,7087.91,2026-05-03,UPI,DELTA,
ORD202605030000405,CUST004868,PROD00843,STORE0004,2,2255.86,171.82,225.59,4565.49,2026-05-03,NETBANKING,DELTA,
ORD202605030000406,CUST002891,PROD00473,STORE0070,4,4982.83,51.18,996.57,20876.71,2026-05-03,UPI,DELTA,
ORD202605030000407,CUST002121,PROD00225,STORE0019,4,2859.25,39.41,571.85,11969.44,2026-05-03,CASH,DELTA,
ORD202605030000408,CUST004567,PROD00555,STORE0034,2,408.11,170.31,40.81,686.72,2026-05-03,CARD,DELTA,
ORD202605030000409,CUST000116,PROD00362,STORE0028,1,778.78,43.13,38.94,774.59,2026-05-03,UPI,DELTA,
ORD202605030000410,CUST002039,PROD00980,STORE0026,2,1020.58,193.28,102.06,1949.94,2026-05-03,CASH,DELTA,
ORD202605030000411,CUST002812,PROD00998,STORE0003,5,3274.81,104.4,818.7,17088.35,2026-05-03,CASH,DELTA,
ORD202605030000412,CUST001463,PROD00384,STORE0057,2,1725.21,110.14,172.52,3512.8,2026-05-03,CARD,DELTA,
ORD202605030000413,CUST000902,PROD00049,STORE0060,4,3060.03,34.42,612.01,12817.71,2026-05-03,NETBANKING,DELTA,
ORD202605030000414,CUST001900,PROD00269,STORE0033,2,1202.28,87.9,120.23,2436.89,2026-05-03,CASH,DELTA,
ORD202605030000415,CUST001334,PROD00255,STORE0041,4,1987.45,80.12,397.49,8267.17,2026-05-03,CARD,DELTA,
ORD202605030000416,CUST001460,PROD00291,STORE0039,1,2910.27,79.94,145.51,2975.84,2026-05-03,UPI,DELTA,
ORD202605030000417,CUST002165,PROD00647,STORE0062,3,508.09,80.85,76.21,1519.63,2026-05-03,CARD,DELTA,
ORD202605030000418,CUST002739,PROD00471,STORE0066,5,405.11,53.97,101.28,2072.86,2026-05-03,CARD,DELTA,
ORD202605030000419,CUST002367,PROD00150,STORE0038,3,3095.9,116.0,464.39,9636.09,2026-05-03,CARD,DELTA,
ORD202605030000420,CUST001775,PROD00941,STORE0088,1,3982.18,29.26,199.11,4152.03,2026-05-03,NETBANKING,DELTA,
ORD202605030000421,CUST002389,PROD00145,STORE0057,2,2607.66,74.65,260.77,5401.44,2026-05-03,UPI,DELTA,
ORD202605030000422,CUST000917,PROD00708,STORE0025,4,1866.95,69.86,373.39,7771.33,2026-05-03,CASH,DELTA,
ORD202605030000423,CUST004123,PROD00939,STORE0052,5,660.72,69.09,165.18,3399.69,2026-05-03,UPI,DELTA,
ORD202605030000424,CUST004115,PROD00351,STORE0030,5,3789.31,59.62,947.33,19834.26,2026-05-03,CARD,DELTA,
ORD202605030000425,CUST004747,PROD00038,STORE0032,1,3442.94,159.69,172.15,3455.4,2026-05-03,NETBANKING,DELTA,
ORD202605030000426,CUST001804,PROD00808,STORE0068,2,3570.4,197.11,357.04,7300.73,2026-05-03,CARD,DELTA,
ORD202605030000427,CUST002732,PROD00252,STORE0026,3,2812.34,68.78,421.85,8790.09,2026-05-03,CARD,DELTA,
